[[ 6.87809934e-01]
 [ 5.91109516e-01]
 [ 8.37864719e-01]
 [ 4.29939119e-01]
 [-1.95175778e-01]
 [ 3.00767435e-01]
 [ 2.37203894e-01]
 [ 4.72205815e-02]
 [-8.77103932e-02]
 [ 6.11956181e-01]
 [-1.14097675e-01]
 [-1.14097675e-01]
 [ 2.74940661e-01]
 [ 9.32967634e-02]
 [ 5.01970655e-01]
 [-2.94978558e-01]
 [ 5.10576423e-01]
 [ 1.61978530e-01]
 [ 2.61078452e-01]
 [ 3.05439733e-01]
 [ 7.27000380e-02]
 [ 3.77671973e-02]
 [ 5.61794359e-01]
 [ 3.95584560e-02]
 [ 3.32105239e-01]
 [-1.21695522e-01]
 [ 2.23746993e-01]
 [ 1.51520444e-01]
 [ 1.42445925e-01]
 [ 7.50490374e-02]
 [ 2.76283255e-01]
 [ 2.61112695e-02]
 [ 7.56653929e-01]
 [ 7.67281418e-01]
 [ 2.90379036e-02]
 [ 4.97594987e-01]
 [-1.26213448e-02]
 [ 1.62518676e-01]
 [-9.51572349e-02]
 [ 8.44422857e-02]
 [ 3.61363493e-02]
 [ 4.49035792e-01]
 [ 2.25169209e-01]
 [ 3.58798479e-01]
 [ 1.07593378e-01]
 [ 5.51239765e-01]
 [ 6.11473930e-01]
 [ 4.72711648e-01]
 [-2.62842448e-01]
 [ 7.33656080e-02]
 [ 2.74786302e-01]
 [ 9.62308290e-02]
 [ 1.76482876e-01]
 [ 3.70328937e-01]
 [ 4.90228242e-01]
 [ 7.04847493e-01]
 [ 3.80425274e-01]
 [ 3.44925093e-02]
 [ 5.92164627e-01]
 [ 3.85431567e-01]
 [ 8.02544470e-01]
 [ 3.20953376e-01]
 [ 9.60501751e-02]
 [ 9.33939119e-02]
 [ 1.57097455e-01]
 [ 2.18882512e-01]
 [ 3.14439144e-01]
 [ 3.88234882e-01]
 [-4.46232550e-02]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [ 3.12005662e-01]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [ 3.21795752e-01]
 [ 1.10517915e-01]
 [ 7.11898925e-02]
 [ 2.99275654e-01]
 [ 2.53216698e-01]
 [ 3.33786376e-01]
 [ 5.75970010e-01]
 [ 2.89721457e-01]
 [ 1.73721199e-01]
 [-2.90888896e-03]
 [ 2.37306293e-01]
 [ 3.65761096e-01]
 [ 1.04024528e-01]
 [ 4.00204403e-01]
 [-8.76972757e-02]
 [ 2.61397568e-01]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [ 2.69321312e-01]
 [-2.90888896e-03]
 [ 4.26580625e-02]
 [ 7.81999385e-01]
 [ 4.26580625e-02]
 [-2.90888896e-03]
 [ 7.14974611e-01]
 [-1.30739058e-01]
 [ 7.06348060e-02]
 [ 1.19297163e-01]
 [ 2.67109230e-01]
 [ 4.81245017e-01]
 [ 1.29075375e-01]
 [ 6.54201369e-01]
 [ 4.34587475e-01]
 [-2.90888896e-03]
 [-6.38568628e-02]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [ 4.26580625e-02]
 [ 4.26580625e-02]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-1.31523716e-01]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [-2.90888896e-03]
 [ 4.10777247e-02]
 [ 2.88829789e-02]
 [ 5.13641839e-02]
 [ 2.00912721e-01]
 [ 4.25835314e-02]
 [ 6.82168982e-01]
 [-1.43257823e-03]
 [ 6.88719061e-01]
 [ 3.68006334e-01]
 [ 6.32293309e-01]
 [ 1.53551588e-02]
 [ 6.57279353e-01]
 [ 9.30366801e-02]
 [ 1.67520976e-02]
 [ 5.55556654e-01]
 [-5.70760090e-02]
 [ 3.36019227e-01]
 [ 2.11502423e-02]
 [ 4.12766097e-01]
 [ 6.67298683e-01]
 [ 1.36505439e-01]
 [-5.13060528e-02]
 [-2.64290768e-02]
 [ 1.09523653e-01]
 [ 7.06909045e-03]
 [ 7.04969833e-01]
 [-6.55664319e-02]
 [-1.59232915e-01]
 [-5.49261179e-02]
 [-9.79207882e-02]
 [ 1.09523653e-01]
 [ 3.09006205e-01]
 [-1.41856678e-01]
 [-2.46435538e-03]
 [ 6.32143074e-01]
 [ 2.65256713e-01]
 [-8.73412337e-02]
 [ 3.63590009e-02]
 [-2.66228259e-01]
 [-3.36297551e-03]
 [ 7.98856235e-01]
 [-3.06854359e-01]
 [ 2.67062472e-01]
 [ 2.08121892e-01]
 [-2.31956317e-01]
 [ 1.77781253e-01]
 [ 3.55284110e-02]
 [ 5.46809367e-01]
 [ 6.03525062e-01]
 [ 6.06922392e-01]
 [ 1.97587108e-01]
 [ 5.47900727e-01]
 [ 1.35630842e-01]
 [-3.51659705e-02]
 [ 7.27000380e-02]
 [ 4.09236713e-01]
 [ 4.09236713e-01]
 [ 3.48255522e-01]
 [-4.39546978e-02]
 [ 2.32862679e-01]
 [ 1.22129019e-01]
 [ 6.20199637e-01]
 [ 6.87573377e-01]
 [ 4.34843586e-01]
 [ 6.04383064e-01]
 [ 8.40458638e-01]
 [ 6.46756665e-01]
 [ 6.29403602e-01]
 [ 5.69199414e-01]
 [ 4.69500988e-01]
 [ 1.14465789e-01]
 [ 1.09823509e-01]
 [ 4.96240168e-01]
 [ 3.40604680e-01]
 [ 1.51841030e-01]
 [ 4.20552653e-01]
 [ 3.04158991e-01]
 [-4.82726187e-02]
 [ 2.43789499e-01]
 [ 2.20093664e-01]
 [ 3.98372806e-01]
 [ 3.18075673e-01]
 [-1.94940459e-01]
 [ 4.68698034e-02]
 [ 4.17230226e-02]
 [-7.49177488e-02]
 [ 2.98635052e-01]
 [ 1.64453824e-01]
 [ 2.52149172e-01]
 [ 1.13643591e-03]
 [ 4.82418857e-02]
 [ 2.78814579e-01]
 [ 2.08610932e-01]
 [-1.05598579e-01]
 [ 2.37137984e-01]
 [-8.96015271e-03]
 [ 6.39020330e-02]
 [-8.43527072e-01]
 [ 3.11252309e-02]
 [ 4.20707263e-01]
 [ 3.72809183e-02]
 [ 3.54672426e-01]
 [ 4.86462361e-01]
 [ 3.27965891e-01]
 [-1.18559036e-01]
 [-1.20168523e-01]
 [ 1.50893547e-01]
 [ 3.72448723e-01]
 [ 1.66958748e-01]
 [ 1.11057851e-01]
 [ 4.13054392e-01]
 [ 6.25246263e-01]
 [ 7.87055831e-02]
 [ 7.04690239e-01]
 [ 3.99294208e-01]
 [ 1.88523367e-01]
 [-7.67257175e-02]
 [ 4.93338133e-01]
 [ 2.71676463e-01]
 [ 2.88067232e-01]
 [ 3.74805572e-01]
 [ 1.03551528e-01]
 [ 1.71695824e-01]
 [ 2.08853649e-01]
 [ 3.93386231e-02]
 [ 4.59131799e-01]
 [-4.80588528e-02]
 [ 3.72809183e-02]
 [ 1.90830700e-01]
 [ 8.74969438e-02]
 [ 4.73410317e-01]
 [ 4.73410317e-01]
 [ 6.85743436e-01]
 [-1.30813892e-01]
 [ 2.91582546e-01]
 [ 2.56028186e-01]
 [ 4.78661518e-01]
 [ 6.76147302e-01]
 [ 3.10592028e-01]
 [ 3.07013922e-01]
 [ 4.71203591e-01]
 [-6.91462151e-02]
 [ 6.08412538e-01]
 [-2.56938356e-01]
 [ 7.31123804e-01]
 [ 2.13831584e-01]
 [ 6.30975626e-01]
 [ 6.43390718e-01]
 [ 4.13813934e-01]
 [ 7.61122954e-01]
 [ 2.17997037e-01]
 [ 9.02088287e-02]
 [ 5.77740019e-02]
 [ 5.37313276e-02]
 [ 5.56789900e-01]
 [-3.31270489e-01]
 [-1.26443750e-01]
 [ 4.08131761e-01]
 [-9.14206519e-02]
 [ 4.62455721e-01]
 [ 1.78156933e-01]
 [ 2.72257410e-02]
 [ 1.72164772e-01]
 [ 5.43551510e-01]
 [ 6.01168711e-01]
 [ 6.90528182e-01]
 [ 3.87919980e-02]
 [ 1.11282287e+00]
 [ 8.05804399e-01]
 [ 1.52253738e-01]
 [ 1.29855628e-01]
 [ 4.31463820e-01]
 [ 3.00100704e-01]
 [ 4.65737148e-01]
 [-7.61796920e-02]
 [ 1.74433694e-02]
 [ 1.08624070e-02]
 [ 4.30319394e-02]
 [ 1.20070719e-01]
 [ 1.35623325e-01]
 [ 3.22894427e-01]
 [ 5.29103092e-01]
 [ 4.33802055e-01]
 [ 4.43817932e-01]
 [ 4.67364903e-01]
 [-1.83400445e-02]
 [ 5.56704304e-02]
 [ 1.78572129e-01]
 [ 5.53411795e-01]
 [ 2.36444570e-02]
 [ 7.82754156e-02]
 [ 9.27136180e-02]
 [ 2.85302016e-02]
 [ 4.41344470e-01]
 [ 5.54408253e-01]
 [ 3.98636237e-01]
 [ 6.49478899e-01]
 [-5.91037897e-02]
 [ 1.15855534e-02]
 [-1.41655631e-01]
 [ 1.96876164e-02]
 [ 4.10777247e-02]
 [ 1.15855534e-02]
 [-1.51014696e-03]
 [ 2.70165953e-02]
 [ 2.70165953e-02]
 [ 1.29837623e-01]
 [ 4.64431057e-01]
 [ 2.67156842e-01]
 [ 1.49194302e-01]
 [ 2.28533250e-01]
 [ 4.62064611e-01]
 [ 1.09265122e-01]
 [ 5.03032794e-02]
 [ 3.01255604e-01]
 [ 1.15855534e-02]
 [ 6.75763393e-03]
 [ 4.02444614e-01]
 [ 3.72809183e-02]
 [ 1.48339892e-01]
 [-9.06863178e-02]
 [ 1.21292773e-01]
 [-1.80496335e-01]
 [ 3.04932914e-01]
 [-4.40191404e-01]
 [ 2.00900267e-02]
 [ 1.68374175e-01]
 [ 7.78232980e-01]
 [ 1.89880924e-02]
 [ 6.44294038e-01]
 [ 6.60054319e-01]
 [ 1.13643591e-03]
 [ 4.02640912e-02]
 [ 3.13510700e-01]
 [ 2.03386663e-01]
 [ 6.20387244e-01]
 [ 7.03310703e-01]
 [ 6.04623072e-01]
 [-6.66010595e-02]
 [ 4.71255347e-01]
 [ 5.11292970e-02]
 [ 9.84618043e-02]
 [-2.33403168e-02]
 [ 8.07448369e-02]
 [-1.06454483e-02]
 [-1.46482539e-01]
 [ 4.84474674e-01]
 [ 3.73457420e-01]
 [ 4.66961532e-01]
 [ 5.30824478e-01]
 [ 3.97335873e-01]
 [ 1.13901991e-01]
 [ 7.10048954e-02]
 [ 4.26397313e-01]
 [ 4.73411555e-02]
 [ 7.05399219e-01]
 [ 8.26121763e-01]
 [ 2.67217344e-01]
 [ 3.27828282e-02]
 [ 3.99543637e-02]
 [ 2.68569049e-01]
 [ 3.99543637e-02]
 [-3.35232493e-02]
 [ 2.44721776e-02]
 [-2.79591148e-01]
 [ 5.37313276e-02]
 [ 1.28521646e-01]
 [ 1.04321916e-02]
 [ 4.39465592e-01]
 [ 3.99543637e-02]
 [ 3.99543637e-02]
 [ 4.14237742e-01]
 [ 3.63434532e-01]
 [-2.69534706e-01]
 [ 6.04230135e-02]
 [-5.96203612e-02]
 [-6.34954368e-02]
 [ 3.94961048e-01]
 [-1.56578572e-01]
 [ 7.20539693e-01]
 [ 4.64234718e-01]
 [ 6.84697298e-01]
 [ 2.84721437e-01]
 [ 2.20158712e-01]
 [ 5.04269377e-01]
 [ 2.84721437e-01]
 [ 1.27495270e-01]
 [ 3.62029658e-02]
 [ 5.14907775e-01]
 [-4.11795010e-01]
 [ 7.74559172e-01]
 [ 4.81121247e-01]
 [ 3.98372806e-01]
 [-6.48417033e-02]
 [ 2.50161467e-01]
 [ 3.54447414e-01]
 [ 4.34097875e-01]
 [ 2.05441242e-01]
 [ 4.18249274e-01]
 [ 4.70550039e-01]
 [ 1.06584324e-01]
 [ 1.34643879e-02]
 [ 1.53255833e-01]
 [ 1.03692223e-01]
 [-2.52772146e-02]
 [ 1.27113429e-01]
 [ 5.27747013e-01]
 [ 4.59163259e-01]
 [ 5.01827093e-01]
 [ 4.17714429e-01]
 [ 8.86304532e-01]
 [ 5.29416858e-02]
 [ 2.80554788e-01]
 [ 2.53517422e-01]
 [ 3.05201758e-01]
 [ 1.10947819e-02]
 [ 4.07161163e-01]
 [-2.02426352e-01]
 [ 4.86929212e-01]
 [ 4.38003087e-01]
 [ 3.12859142e-02]
 [ 3.90289905e-01]
 [ 4.77320757e-01]
 [ 3.33501025e-02]
 [-1.33947969e-02]
 [ 3.45199291e-01]
 [-2.49326385e-01]
 [ 8.75881322e-02]
 [-6.94351968e-02]
 [-1.47762221e-02]
 [-1.53515334e-02]
 [ 3.83235659e-01]
 [-1.15795617e-01]
 [ 4.76085094e-02]
 [-3.60392534e-01]
 [ 2.15472105e-01]
 [ 3.39469805e-01]
 [ 6.23207034e-02]
 [ 7.30498725e-02]
 [ 6.35375367e-01]
 [ 1.86286252e-02]
 [ 6.04907791e-01]
 [ 7.33255543e-02]
 [ 2.68306490e-01]
 [ 2.75655040e-02]
 [-7.72568036e-02]
 [-8.92837556e-02]
 [-7.68443396e-03]
 [ 4.46339488e-01]
 [-5.48082167e-03]
 [ 4.19288858e-01]
 [-1.50616985e-02]
 [ 2.56178344e-01]
 [ 3.50647986e-01]
 [ 1.73069838e-01]
 [ 1.73069838e-01]
 [ 4.81106874e-02]
 [-2.76040013e-01]
 [ 5.20730944e-01]
 [ 5.32984944e-01]
 [ 6.43189610e-01]
 [ 4.33290243e-01]
 [ 5.12373645e-01]
 [-2.15457514e-01]
 [ 3.74325122e-01]
 [ 7.04690239e-01]
 [ 4.93396481e-01]
 [ 3.13950812e-01]
 [ 4.27673884e-01]
 [ 6.09178160e-01]
 [ 4.05542263e-01]
 [ 4.05542263e-01]
 [ 4.52444126e-01]
 [ 5.14940212e-01]
 [ 5.01233092e-01]
 [ 5.27974592e-02]
 [-5.14827091e-02]
 [ 1.13643591e-03]
 [ 4.25835314e-02]
 [ 3.79384950e-01]
 [ 5.28666966e-01]
 [ 5.97987057e-01]
 [ 5.71408522e-01]
 [ 1.05516315e-01]
 [ 1.03662957e-01]
 [ 2.48448746e-02]
 [-1.68098372e-01]
 [ 4.82692345e-02]
 [ 8.79409704e-02]
 [-2.23583535e-01]
 [ 3.43194935e-01]
 [-6.62597972e-02]
 [ 5.49964936e-01]
 [ 3.61363493e-02]
 [ 4.50185702e-01]
 [ 5.37587723e-01]
 [ 4.68160615e-01]
 [ 7.09486857e-01]
 [ 6.17923746e-01]
 [ 8.37240005e-01]
 [ 3.59286893e-01]
 [ 4.08023765e-01]
 [ 1.51283438e-01]
 [ 1.54421173e-01]
 [ 4.23171248e-01]
 [ 3.98985365e-01]
 [ 5.79099929e-01]
 [-2.13583290e-01]
 [ 6.63350701e-02]
 [-6.20346257e-02]
 [ 3.32337819e-01]
 [ 1.27703682e-01]
 [ 2.45447658e-01]
 [ 3.82915792e-01]
 [ 2.33982842e-01]
 [ 6.13180614e-02]
 [ 7.61242280e-03]
 [ 1.33623815e-02]
 [ 4.08280566e-01]
 [ 2.80056515e-01]
 [ 4.27167229e-01]
 [ 1.06229571e-01]
 [ 3.98372806e-01]
 [-1.93064829e-01]
 [ 2.09944066e-01]
 [ 5.00819603e-01]
 [ 5.03090701e-01]
 [ 8.28766780e-02]
 [ 3.83250608e-01]
 [ 2.67758020e-01]
 [-2.62109612e-02]
 [-1.00969074e-01]
 [ 5.37313276e-02]
 [ 1.13643591e-03]
 [ 2.20976931e-01]
 [-1.54544605e-02]
 [ 5.25987131e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 5.37313276e-02]
 [ 1.13643591e-03]
 [ 3.96809835e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [-4.39823669e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 3.55284110e-02]
 [ 4.10777247e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 4.10777247e-02]
 [-1.64930526e-02]
 [-4.29499444e-02]
 [ 1.13643591e-03]
 [ 4.10777247e-02]
 [ 6.05312827e-02]
 [ 3.61363493e-02]
 [ 5.37313276e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 3.55284110e-02]
 [-4.55235079e-02]
 [ 1.13643591e-03]
 [ 1.09552139e-01]
 [ 3.36072489e-02]
 [ 1.13643591e-03]
 [-2.87505344e-01]
 [ 4.79178619e-02]
 [ 1.13643591e-03]
 [ 4.10777247e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 3.55284110e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 3.36072489e-02]
 [ 1.13643591e-03]
 [-1.05915684e-01]
 [ 5.37313276e-02]
 [ 3.16235368e-02]
 [-2.64290768e-02]
 [ 9.83286589e-03]
 [ 3.61363493e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [-4.29499444e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 4.28808602e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 5.37313276e-02]
 [ 4.10777247e-02]
 [ 4.44072587e-02]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [ 1.13643591e-03]
 [-9.94736955e-02]
 [-4.63055684e-02]
 [-2.83492146e-01]
 [ 1.13643591e-03]
 [ 4.66715981e-02]
 [ 4.15167235e-01]
 [ 5.37313276e-02]
 [ 3.88043427e-01]
 [ 5.37313276e-02]
 [ 5.37313276e-02]
 [ 4.10777247e-02]
 [ 5.37313276e-02]
 [ 5.37313276e-02]
 [ 4.10777247e-02]
 [ 5.37313276e-02]
 [ 5.37313276e-02]
 [ 5.37313276e-02]
 [ 3.14234094e-02]
 [-9.11412084e-02]
 [ 4.65693393e-01]
 [ 4.12273738e-01]
 [ 7.68654666e-01]
 [ 2.25260789e-01]
 [ 4.06823777e-01]
 [ 2.39753740e-01]
 [ 3.99294208e-01]
 [ 2.93083288e-01]
 [ 2.06940431e-01]
 [ 2.73033982e-01]
 [ 5.18178880e-01]
 [ 1.81265146e-01]
 [ 3.09431745e-01]
 [-2.21632335e-01]
 [ 9.73965458e-02]
 [ 6.54383931e-01]
 [ 6.45683663e-01]
 [ 5.95477919e-01]
 [-2.74472302e-01]
 [ 1.61341998e-01]
 [ 4.73299410e-01]
 [ 5.12290532e-01]
 [ 3.10036531e-02]
 [ 5.42179757e-01]
 [ 5.33373083e-01]
 [ 2.82425578e-01]
 [ 5.62221564e-01]
 [ 1.76895106e-01]
 [ 8.37986311e-01]
 [ 4.10777247e-02]
 [-1.80407039e-01]
 [ 2.89856033e-01]
 [ 9.80034724e-02]
 [ 1.76093896e-02]
 [ 1.96474290e-01]
 [-7.86327087e-02]
 [ 1.70402068e-01]
 [ 2.37694811e-01]
 [ 5.50688378e-01]
 [ 2.69207100e-01]
 [ 4.62175304e-01]
 [ 1.13851376e-02]
 [ 2.83016724e-01]
 [ 4.27709774e-01]
 [ 4.27709774e-01]
 [ 2.57969969e-01]
 [ 1.90603686e-01]
 [ 5.24357067e-01]
 [-1.67500935e-01]
 [ 4.16902176e-01]
 [ 1.57330919e-01]
 [ 2.44349954e-01]
 [ 1.35710166e-01]
 [ 3.14618114e-01]
 [-1.99725172e-01]
 [ 2.22605885e-01]
 [-3.32754525e-02]
 [-7.49177488e-02]
 [ 4.37773560e-01]
 [ 4.93559692e-01]
 [ 5.05937755e-01]
 [ 2.10396539e-01]
 [ 4.40346488e-01]
 [ 4.89655943e-01]
 [ 3.99543637e-02]
 [ 4.43337055e-01]
 [ 3.58015084e-01]
 [-1.49720187e-01]
 [-3.84409351e-02]
 [-1.72257992e-01]
 [ 2.91577909e-01]
 [-1.19822347e-01]
 [ 2.01650302e-02]
 [-2.74644224e-02]
 [ 3.98372806e-01]
 [ 5.37313276e-02]
 [-1.13641093e-02]
 [ 4.45579758e-01]
 [ 2.39290381e-02]
 [ 1.55147440e-01]
 [ 3.32011814e-01]
 [ 3.83787998e-01]
 [-2.23066744e-01]
 [ 6.40763162e-01]
 [ 5.16975090e-01]
 [ 4.75362579e-01]
 [-4.70592904e-02]
 [ 1.95758854e-01]
 [ 5.23450169e-01]
 [ 2.58203495e-01]
 [-1.70600155e-01]
 [ 6.95483921e-03]
 [ 2.08776806e-01]
 [ 1.03931929e-01]
 [ 3.27948758e-01]
 [-2.95499219e-01]
 [ 1.11628198e-01]
 [-6.94499948e-02]
 [ 3.80268358e-01]
 [ 3.68766319e-01]
 [ 2.57865206e-01]
 [ 2.92239344e-01]
 [-1.29271639e-01]
 [ 2.56146907e-01]
 [ 1.75569114e-01]
 [ 6.01171145e-02]
 [ 4.08673022e-01]
 [ 4.65306759e-01]
 [ 4.43467477e-01]
 [ 3.94759763e-01]
 [ 1.13429395e-01]
 [ 4.30339613e-01]
 [ 3.51303542e-01]
 [ 4.14438273e-01]
 [ 1.82246676e-01]
 [ 2.26638742e-01]
 [ 1.58581494e-02]
 [ 1.78839840e-01]
 [ 2.36610760e-01]
 [ 2.27388725e-01]
 [ 7.51299398e-01]
 [ 2.75586677e-01]
 [ 2.61102293e-01]
 [ 1.12885346e-02]
 [ 3.36072489e-02]
 [ 3.04464214e-01]
 [-1.01016630e-01]
 [ 1.65651926e-01]
 [ 3.66556921e-01]
 [ 3.52735759e-02]
 [ 6.33371646e-01]
 [-1.60218593e-01]
 [ 4.48422254e-01]
 [ 4.05145830e-02]
 [ 1.41323355e-01]
 [ 3.88800532e-01]
 [ 1.85082784e-01]
 [ 1.52290939e-01]
 [ 1.62512292e-01]
 [ 2.14090527e-01]
 [ 3.91072565e-01]
 [ 4.15336345e-01]
 [ 1.50635840e-01]
 [ 7.32397519e-02]
 [ 4.35750550e-01]
 [ 3.36752552e-01]
 [ 1.75555952e-01]
 [ 9.11632542e-02]
 [ 2.62206771e-01]
 [ 3.35573378e-01]
 [ 3.16001826e-01]
 [ 4.95032190e-01]
 [ 2.72483747e-01]
 [-1.31309977e-01]
 [-1.01840541e-01]
 [ 4.66947843e-01]
 [ 7.04530312e-01]
 [ 6.63676440e-02]
 [-1.77217450e-01]
 [ 2.96116209e-01]
 [-6.42707602e-02]
 [ 1.66969946e-01]
 [ 4.71124400e-01]
 [-1.95298542e-01]
 [-2.08062714e-01]
 [-4.17242892e-02]
 [ 8.12364815e-03]
 [ 2.01506751e-01]
 [ 5.67457633e-01]
 [ 1.64517453e-02]
 [ 5.80583488e-01]
 [-1.17735920e-01]
 [ 2.00214611e-01]
 [ 4.04111799e-01]
 [ 8.71895845e-02]
 [ 4.05141846e-01]
 [ 5.71260131e-01]
 [ 4.77068559e-02]
 [ 2.41819349e-01]
 [-1.78136414e-01]
 [ 4.51213042e-01]
 [ 4.15682818e-01]
 [-4.52357883e-02]
 [ 3.07865940e-01]
 [ 6.89920552e-02]
 [ 2.98161689e-01]
 [ 3.59429276e-01]
 [ 6.36891692e-01]
 [-1.47412988e-01]
 [ 1.19046292e-01]
 [ 3.65389542e-01]
 [ 2.84997827e-01]
 [-1.82001176e-01]
 [ 6.53019196e-01]
 [ 3.40691568e-01]
 [ 2.12005124e-02]
 [ 2.69197302e-01]
 [ 2.52975141e-01]
 [ 4.80156148e-01]
 [ 7.87620494e-02]
 [ 1.33324195e-01]
 [ 3.64817562e-01]
 [ 2.62131383e-01]
 [ 5.22140438e-01]
 [ 4.50836177e-01]
 [ 3.86658538e-01]
 [ 5.58346869e-01]
 [ 1.21151062e-01]
 [ 2.88829789e-02]
 [ 7.73754746e-02]
 [ 2.84092635e-01]
 [ 2.74009702e-02]
 [ 2.62243541e-01]
 [ 5.52227057e-01]
 [ 5.71757730e-01]
 [ 3.98372806e-01]
 [ 4.46114259e-01]
 [ 3.14334351e-01]
 [ 2.08677442e-01]
 [ 3.41975050e-01]
 [ 2.05811830e-01]
 [ 3.54672426e-01]
 [ 1.01978115e-01]
 [ 5.57725879e-01]
 [-4.39823669e-02]
 [ 1.92084502e-01]
 [ 3.36483489e-01]
 [ 3.60940406e-01]
 [-1.33705319e-01]
 [ 9.39975793e-02]
 [-1.98681866e-01]
 [-7.77881359e-02]
 [ 6.05370738e-01]
 [ 6.52388545e-01]
 [ 5.96916563e-01]
 [ 6.08253632e-01]
 [ 6.97477271e-01]
 [ 2.02824562e-01]
 [ 3.74418048e-01]
 [ 6.39790379e-02]
 [ 2.71125251e-01]
 [-9.34795171e-01]
 [ 1.08846332e-01]
 [-9.88317348e-02]
 [ 1.00863081e-01]
 [ 8.39173852e-01]
 [ 1.43117969e-01]
 [ 4.90279619e-01]
 [ 3.97200046e-02]
 [-1.81440960e-01]
 [ 4.40751856e-01]
 [ 4.25001374e-01]
 [ 3.87810584e-01]
 [ 4.21481422e-01]
 [ 3.01890652e-01]
 [ 2.25604249e-01]
 [ 5.85929948e-01]
 [ 2.71904010e-02]
 [-8.72774182e-02]
 [-1.93585357e-01]
 [ 4.39794216e-03]
 [ 4.25228019e-01]
 [ 4.83015329e-01]
 [ 2.87601409e-01]
 [ 3.79830374e-01]
 [ 5.06095866e-01]
 [-2.06740194e-01]
 [ 2.12556652e-01]
 [ 8.37968995e-02]
 [ 4.72762929e-03]
 [ 2.97838193e-01]
 [-4.93343038e-02]
 [ 6.93159024e-01]
 [ 2.57859549e-01]
 [ 2.33450573e-01]
 [-2.12812378e-02]
 [ 4.44020521e-01]
 [ 9.23519134e-02]
 [ 5.06126207e-01]
 [ 3.84523649e-02]
 [ 7.86043952e-01]
 [ 5.47122983e-01]
 [ 4.18432366e-01]
 [ 5.00058013e-01]
 [ 1.48881310e-01]
 [ 1.03046674e-01]
 [ 4.20078213e-03]
 [ 9.45038154e-04]
 [ 1.69917354e-01]
 [ 4.07680288e-01]
 [ 6.27716554e-01]
 [ 1.01936055e-01]
 [ 4.65386738e-01]
 [ 4.23768455e-01]
 [ 2.13488725e-01]
 [ 5.03851365e-01]
 [ 3.99543637e-02]
 [ 3.99543637e-02]
 [ 6.14479480e-01]
 [ 2.77879191e-01]
 [ 1.68789718e-01]
 [ 1.89813344e-01]
 [ 2.38325293e-01]
 [-9.49836639e-02]
 [ 1.28765059e-01]
 [ 4.45545851e-02]
 [ 2.50624883e-01]
 [ 5.25466016e-01]
 [ 4.68826431e-01]
 [ 1.45349114e-01]
 [ 1.13643591e-03]
 [ 5.74175836e-01]
 [-1.32324770e-01]
 [ 1.74847553e-01]
 [ 2.21115829e-01]
 [ 1.26764736e-01]
 [ 3.07220416e-01]
 [ 3.22868293e-01]
 [-1.95298542e-01]
 [ 2.74144840e-01]
 [-4.15276944e-02]
 [ 5.60831281e-01]
 [ 7.37901394e-02]
 [ 4.31853342e-01]
 [ 3.51825374e-01]
 [-5.40678240e-02]
 [-5.27884954e-03]
 [ 5.45545384e-01]
 [-3.74866183e-02]
 [ 1.89370290e-02]
 [ 4.12271933e-01]
