[[ 7.41047337e-01]
 [ 3.53000354e-01]
 [ 6.03699125e-02]
 [-7.86960490e-02]
 [ 3.48374945e-01]
 [-6.29718150e-02]
 [-9.46427360e-02]
 [ 9.50228639e-01]
 [-9.26461918e-02]
 [-9.26461918e-02]
 [ 2.43464638e-01]
 [ 1.89507584e-01]
 [ 6.13519078e-01]
 [ 3.48004455e-01]
 [ 5.04182835e-01]
 [ 9.27012707e-02]
 [ 6.13146617e-02]
 [ 3.77193360e-01]
 [ 9.34813917e-03]
 [ 4.05524867e-02]
 [ 5.36592747e-01]
 [ 1.18391167e-01]
 [ 2.11012050e-01]
 [-6.00627318e-02]
 [ 3.14918854e-01]
 [ 2.57498587e-01]
 [ 7.53097869e-02]
 [ 4.67600704e-02]
 [ 2.52001190e-01]
 [ 1.87279054e-01]
 [ 8.04093655e-01]
 [ 4.64223026e-01]
 [ 2.44251925e-01]
 [ 6.50302676e-01]
 [ 9.33957044e-02]
 [ 9.32048132e-02]
 [ 7.82625647e-02]
 [ 8.90923366e-02]
 [ 3.89958434e-02]
 [ 2.59507540e-01]
 [ 1.78120012e-01]
 [ 3.32528009e-01]
 [ 4.43238572e-02]
 [ 6.39969747e-01]
 [ 6.43535690e-01]
 [ 5.79341494e-01]
 [-3.34893470e-01]
 [ 2.63992340e-01]
 [-1.54959624e-01]
 [ 1.02049811e-02]
 [-1.48163242e-01]
 [ 5.13966035e-01]
 [ 2.10647644e-01]
 [ 5.30823026e-01]
 [ 3.51598478e-01]
 [ 1.96228161e-01]
 [ 3.51633918e-01]
 [ 3.16439940e-01]
 [ 3.09766719e-01]
 [ 1.98901355e-01]
 [ 4.50809553e-02]
 [ 5.69922393e-02]
 [ 8.80307997e-02]
 [ 1.60659596e-01]
 [ 3.37283063e-01]
 [ 1.83505014e-01]
 [ 2.68849126e-01]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-1.42666493e-01]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [ 2.71438242e-01]
 [ 2.11569552e-01]
 [ 2.08613146e-02]
 [ 1.97960071e-01]
 [ 1.47605522e-01]
 [ 9.24219294e-02]
 [ 6.97655839e-01]
 [ 3.18296958e-01]
 [ 4.19765643e-02]
 [-2.13017594e-03]
 [ 2.05899823e-01]
 [ 3.80656183e-01]
 [ 2.79146656e-01]
 [ 1.61247418e-01]
 [ 4.81938571e-03]
 [ 2.75205587e-01]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [ 1.33598279e-01]
 [-2.13017594e-03]
 [-5.83908521e-03]
 [ 9.01034457e-01]
 [-5.83908707e-03]
 [-2.13017594e-03]
 [ 9.04560363e-01]
 [ 2.46344906e-01]
 [-8.77910061e-02]
 [ 4.26062755e-01]
 [ 2.35208858e-01]
 [ 6.62194352e-01]
 [ 3.17723671e-01]
 [ 8.22448719e-01]
 [ 5.72800611e-01]
 [-2.13017594e-03]
 [-2.99617130e-01]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-5.83908707e-03]
 [-5.83908707e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [ 3.28859016e-02]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-2.13017594e-03]
 [-9.41598136e-03]
 [ 7.44118765e-02]
 [ 9.17092394e-02]
 [ 1.51595462e-01]
 [-3.65461316e-03]
 [ 8.04574398e-01]
 [ 2.55743340e-02]
 [ 8.55775628e-01]
 [-1.13800688e-01]
 [ 7.61769233e-01]
 [ 1.75821739e-02]
 [ 8.20051298e-01]
 [ 8.89777180e-02]
 [-2.86400318e-04]
 [ 6.18701163e-01]
 [ 1.77051993e-01]
 [ 3.70690178e-01]
 [ 1.01456517e-01]
 [ 4.21171680e-01]
 [ 8.36755107e-01]
 [ 3.68088484e-04]
 [-1.39752656e-01]
 [ 6.02261908e-03]
 [-8.07342418e-02]
 [ 7.54957995e-02]
 [ 6.06247883e-01]
 [-1.87009939e-01]
 [-3.72431122e-01]
 [-1.24527514e-03]
 [-2.84515523e-01]
 [-8.07342418e-02]
 [ 6.53917526e-01]
 [-2.32652389e-03]
 [-2.21802196e-01]
 [ 6.10596169e-01]
 [ 1.43448988e-01]
 [-3.03452456e-01]
 [ 3.85772306e-02]
 [-1.15747246e-01]
 [ 9.09214467e-02]
 [ 7.15975501e-06]
 [ 1.47118403e-01]
 [ 2.44798823e-01]
 [ 1.27725994e-01]
 [ 5.24132885e-02]
 [ 3.38099750e-01]
 [ 7.38396253e-02]
 [ 5.79661843e-01]
 [ 6.76410015e-01]
 [ 1.24345498e-01]
 [ 1.34173144e-01]
 [ 6.32880285e-01]
 [ 5.95882703e-02]
 [ 6.81488216e-03]
 [ 9.34813917e-03]
 [ 2.87590463e-01]
 [ 2.87590463e-01]
 [ 2.47185862e-01]
 [-6.90489401e-02]
 [ 1.60605861e-01]
 [ 2.11049480e-01]
 [ 6.13920056e-01]
 [ 8.39515922e-01]
 [ 5.32157628e-01]
 [ 6.14047942e-01]
 [ 1.49007329e-02]
 [ 8.37167726e-01]
 [ 8.01834957e-01]
 [ 6.80207260e-01]
 [ 6.32608290e-01]
 [ 1.02624647e-01]
 [ 2.56308805e-01]
 [ 3.84674888e-01]
 [ 1.50341372e-01]
 [ 3.24735738e-01]
 [ 2.55102769e-01]
 [ 1.71231587e-01]
 [-7.18910843e-02]
 [ 1.19501420e-01]
 [ 3.25255554e-01]
 [ 6.90672283e-01]
 [ 4.64010446e-01]
 [-7.21434747e-02]
 [-4.41111438e-03]
 [ 1.05628600e-01]
 [-1.07617211e-02]
 [ 3.35236110e-01]
 [ 2.92966277e-01]
 [ 4.06386866e-01]
 [-8.45063850e-03]
 [ 5.80311986e-02]
 [ 3.15884431e-01]
 [ 2.50772593e-01]
 [ 1.11355190e-03]
 [ 3.46035323e-01]
 [ 2.19009024e-01]
 [ 2.72178302e-01]
 [ 1.25583177e-02]
 [-5.45514114e-02]
 [ 2.44130311e-01]
 [-1.36262123e-02]
 [ 2.51929890e-01]
 [ 1.31793757e-01]
 [-9.56241817e-02]
 [ 1.86822850e-01]
 [-2.81296292e-01]
 [-1.73402022e-01]
 [ 3.58870738e-01]
 [-5.49284257e-02]
 [-1.93745322e-01]
 [ 3.20259124e-01]
 [ 7.95430142e-01]
 [ 9.41728065e-02]
 [ 5.30448544e-01]
 [ 2.38952682e-01]
 [ 2.65707895e-01]
 [ 1.87133968e-01]
 [ 6.34506410e-01]
 [ 2.23422989e-01]
 [ 2.59878414e-01]
 [ 1.38177514e-01]
 [ 4.15860829e-02]
 [ 8.51137428e-02]
 [-1.37327519e-01]
 [ 1.15217139e-01]
 [ 3.57913779e-01]
 [ 9.85636581e-02]
 [-1.36262123e-02]
 [ 8.66243900e-01]
 [ 1.30169620e-02]
 [ 7.62826396e-01]
 [ 7.62826396e-01]
 [ 4.14217991e-01]
 [ 2.01347245e-01]
 [ 4.00992717e-02]
 [-5.17898896e-02]
 [ 2.00042859e-01]
 [ 8.54798216e-01]
 [ 2.09821342e-01]
 [ 3.00601718e-01]
 [ 2.26555205e-01]
 [-3.10616178e-01]
 [ 7.15489291e-01]
 [-6.57297987e-02]
 [ 7.28437789e-01]
 [-1.14264190e-02]
 [ 6.74354853e-01]
 [ 6.42359213e-01]
 [ 6.18633749e-01]
 [ 5.25952435e-01]
 [ 1.46681079e-01]
 [ 7.34845931e-02]
 [ 2.25678822e-01]
 [ 3.97269221e-02]
 [ 6.11843602e-01]
 [ 1.55021045e-02]
 [ 1.45406669e-01]
 [ 5.38660891e-01]
 [ 3.78544708e-02]
 [ 4.88936448e-01]
 [ 2.07744798e-02]
 [ 1.05903550e-01]
 [ 2.13464610e-01]
 [ 1.05997518e+00]
 [ 7.42379140e-01]
 [ 5.38230241e-01]
 [ 2.21863277e-02]
 [ 1.51285877e+00]
 [ 6.94908003e-01]
 [ 2.57890339e-01]
 [ 2.45564070e-01]
 [ 4.24260390e-01]
 [ 4.28784381e-01]
 [ 5.42979849e-01]
 [-3.82746268e-01]
 [-2.01524497e-01]
 [-7.82988733e-03]
 [ 1.22305060e-01]
 [ 1.69362993e-01]
 [ 1.53995065e-01]
 [ 1.14376400e-01]
 [ 6.61770126e-01]
 [ 2.25301241e-01]
 [ 1.93469378e-01]
 [ 6.30012108e-01]
 [-1.60238624e-01]
 [-6.54959166e-03]
 [ 8.56549311e-02]
 [ 6.72434058e-01]
 [ 9.44017577e-02]
 [-1.47709975e-01]
 [ 1.25780058e-01]
 [ 1.05792096e-01]
 [ 3.64945285e-01]
 [ 6.01114593e-01]
 [ 4.65816903e-01]
 [ 8.54221467e-01]
 [ 1.27446878e-02]
 [ 6.79523270e-02]
 [ 3.57378925e-01]
 [-1.91827151e-01]
 [-9.41598136e-03]
 [ 6.79523270e-02]
 [-2.68567847e-02]
 [-1.87790345e-01]
 [-1.87790345e-01]
 [ 6.28088117e-02]
 [ 6.19609613e-01]
 [ 2.03840471e-01]
 [ 1.30359224e-01]
 [ 2.47335195e-01]
 [ 6.30308611e-01]
 [ 1.88721689e-01]
 [-8.14667529e-02]
 [ 3.23478683e-01]
 [ 6.79523270e-02]
 [-4.27240971e-02]
 [ 3.68503259e-01]
 [-1.36262123e-02]
 [ 3.29063153e-01]
 [ 9.89693658e-02]
 [ 4.05652802e-02]
 [ 9.04575218e-02]
 [ 3.83811577e-01]
 [-5.76961306e-01]
 [-6.28637150e-02]
 [ 2.49435314e-01]
 [ 7.71258301e-01]
 [ 2.40140148e-02]
 [ 6.47779681e-01]
 [ 6.71497752e-01]
 [-8.45063850e-03]
 [ 1.79284273e-01]
 [ 2.89877021e-01]
 [ 3.11965483e-01]
 [ 6.16939530e-01]
 [ 8.10258984e-01]
 [ 6.08873820e-01]
 [-1.59553671e-01]
 [ 6.16211012e-01]
 [ 9.56216957e-02]
 [ 2.19278507e-01]
 [-2.84199372e-01]
 [ 2.25007529e-01]
 [ 1.32560808e-01]
 [-1.38075352e-01]
 [ 6.80318412e-01]
 [ 4.38486010e-01]
 [ 3.12628277e-01]
 [ 4.36197336e-01]
 [-1.54968342e-01]
 [ 1.41193587e-01]
 [ 1.39517702e-01]
 [ 3.26672496e-01]
 [-4.99231964e-02]
 [ 5.28696602e-01]
 [ 9.85060321e-02]
 [ 4.92673223e-01]
 [ 6.03337698e-02]
 [ 2.21344680e-02]
 [ 3.42627047e-01]
 [ 2.21344680e-02]
 [-1.10180802e-01]
 [-5.42289593e-01]
 [ 2.29970566e-01]
 [ 3.97269221e-02]
 [ 1.19395381e-01]
 [ 1.40082038e-01]
 [ 6.37829742e-01]
 [ 2.21344680e-02]
 [ 2.21344680e-02]
 [ 3.03669322e-01]
 [ 2.57179708e-01]
 [-1.06473530e-01]
 [ 5.81827369e-02]
 [ 1.22675652e-02]
 [ 1.44310426e-02]
 [ 4.15345541e-01]
 [-7.47569383e-02]
 [ 6.41956686e-01]
 [ 1.79542768e-01]
 [ 8.41322509e-01]
 [-1.64269861e-02]
 [ 3.40798135e-01]
 [ 3.67684785e-01]
 [-1.64269861e-02]
 [-2.33981421e-01]
 [ 9.94791286e-02]
 [ 2.99651283e-01]
 [-3.27048285e-01]
 [ 5.57685291e-01]
 [ 6.19636587e-01]
 [ 6.90672283e-01]
 [-9.59121664e-02]
 [ 6.06744123e-02]
 [ 2.40211544e-01]
 [ 4.00181619e-01]
 [ 1.28112115e-01]
 [ 3.49438831e-01]
 [ 2.26764122e-01]
 [-4.65509910e-02]
 [ 1.51662323e-01]
 [ 1.67054662e-01]
 [ 1.13852385e-01]
 [ 2.06594394e-01]
 [ 2.06116049e-01]
 [ 6.40904952e-01]
 [ 8.02827843e-01]
 [ 6.22221356e-01]
 [ 3.44153919e-01]
 [ 8.09156201e-01]
 [ 6.14899746e-02]
 [ 3.81020530e-01]
 [ 1.03681976e-01]
 [ 1.90313836e-01]
 [-6.00479767e-02]
 [ 5.07308924e-01]
 [-8.55012993e-01]
 [ 6.02107056e-01]
 [ 3.12657008e-01]
 [ 1.28911812e-01]
 [ 1.69505310e-01]
 [ 6.47374952e-01]
 [-1.67314825e-01]
 [ 3.31684547e-02]
 [ 6.68298456e-01]
 [ 1.14196720e-01]
 [ 3.46853745e-01]
 [-1.47815468e-01]
 [-4.62275920e-01]
 [-2.93971244e-02]
 [ 3.92656530e-01]
 [ 2.85177063e-02]
 [ 1.70717109e-02]
 [-1.73751833e-01]
 [ 2.23523560e-01]
 [ 2.52573330e-01]
 [-2.03455687e-01]
 [ 1.82991536e-02]
 [ 6.13218926e-01]
 [ 1.06732358e-01]
 [ 5.87284999e-01]
 [ 7.69188432e-02]
 [ 2.07705250e-01]
 [-3.45715275e-01]
 [ 1.00833862e-02]
 [ 3.08014043e-02]
 [ 1.44005958e-02]
 [ 2.92554638e-01]
 [-1.50710479e-02]
 [ 3.60116278e-01]
 [ 1.48741808e-02]
 [-1.57275943e-01]
 [ 2.33395676e-01]
 [ 4.94324973e-01]
 [ 4.94324973e-01]
 [ 1.18321782e-01]
 [-3.26750163e-01]
 [ 7.11315855e-01]
 [ 5.96792644e-01]
 [ 5.87792356e-01]
 [ 6.41265162e-01]
 [ 6.27143274e-01]
 [-1.51516216e-01]
 [ 3.90525253e-01]
 [ 5.30448544e-01]
 [ 5.67606942e-01]
 [ 2.99146802e-01]
 [ 4.23040239e-01]
 [ 5.29931090e-01]
 [ 2.84538570e-01]
 [ 2.84538570e-01]
 [ 5.50867269e-01]
 [ 6.48000966e-01]
 [ 4.21247419e-01]
 [-3.46794128e-02]
 [-1.40963026e-01]
 [-8.45063850e-03]
 [-3.65461316e-03]
 [ 4.73648867e-01]
 [ 5.28390975e-01]
 [ 6.64205975e-01]
 [ 6.51592493e-01]
 [ 3.57309712e-01]
 [ 1.07690921e-01]
 [ 4.05691024e-02]
 [-1.25034031e-01]
 [ 2.02724973e-01]
 [-7.36773003e-02]
 [-1.51499435e-02]
 [-1.00138147e+00]
 [ 5.07103745e-03]
 [-4.87720710e-03]
 [ 3.89958434e-02]
 [ 2.99470404e-01]
 [ 6.44923392e-01]
 [ 6.67799043e-01]
 [ 5.12340792e-01]
 [ 6.72756860e-01]
 [ 6.69805581e-03]
 [ 2.86066393e-01]
 [ 3.14915372e-01]
 [ 1.81772743e-01]
 [ 2.11167179e-01]
 [ 6.18672992e-01]
 [ 3.14265259e-01]
 [ 6.66833424e-01]
 [-1.21058284e-01]
 [ 1.71933284e-01]
 [ 2.13363770e-01]
 [ 3.03387579e-01]
 [ 4.62417990e-02]
 [ 2.40558371e-01]
 [ 6.47909858e-01]
 [ 2.28512079e-01]
 [ 1.18028144e-01]
 [ 1.29053737e-02]
 [ 7.27844983e-03]
 [ 3.10650083e-01]
 [-5.92920352e-02]
 [ 5.21035177e-01]
 [ 4.67848610e-02]
 [ 6.90672283e-01]
 [ 3.67180272e-02]
 [ 1.66997149e-01]
 [-6.05855669e-01]
 [ 6.17092662e-01]
 [ 9.56502594e-02]
 [ 6.46895435e-01]
 [ 1.31550524e-01]
 [-2.17605559e-02]
 [-1.46208396e-02]
 [ 3.97269221e-02]
 [-8.45063850e-03]
 [ 4.55844691e-02]
 [ 1.08275693e-02]
 [ 1.25030628e-01]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [ 3.97269221e-02]
 [-8.45063850e-03]
 [ 9.21840230e-02]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [ 2.83514000e-02]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [ 7.38396253e-02]
 [-9.41598136e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-9.41598136e-03]
 [ 8.08314187e-02]
 [-7.73612410e-04]
 [-8.45063850e-03]
 [-9.41598136e-03]
 [ 1.86874736e-01]
 [ 3.89958434e-02]
 [ 3.97269221e-02]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [ 7.38396253e-02]
 [-6.50377944e-04]
 [-8.45063850e-03]
 [ 2.03682749e-01]
 [ 3.91190965e-02]
 [-8.45063850e-03]
 [ 2.24201875e-01]
 [ 1.22221438e-02]
 [-8.45063850e-03]
 [-9.41598136e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [ 7.38396253e-02]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [ 3.91190965e-02]
 [-8.45063850e-03]
 [ 2.89890230e-01]
 [ 3.97269221e-02]
 [ 9.06420192e-02]
 [ 6.02261908e-03]
 [ 5.48784435e-03]
 [ 3.89958434e-02]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-7.73612410e-04]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-1.21567585e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [ 3.97269221e-02]
 [-9.41598136e-03]
 [-5.96991926e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [-8.45063850e-03]
 [ 2.01721977e-01]
 [ 2.11128561e-01]
 [-5.21628745e-03]
 [-8.45063850e-03]
 [-6.07592613e-03]
 [ 6.85393024e-01]
 [ 3.97269221e-02]
 [-2.56408519e-01]
 [ 3.97269221e-02]
 [ 3.97269221e-02]
 [-9.41598136e-03]
 [ 3.97269221e-02]
 [ 3.97269221e-02]
 [-9.41598136e-03]
 [ 3.97269221e-02]
 [ 3.97269221e-02]
 [ 3.97269221e-02]
 [ 3.92978005e-02]
 [-1.40989615e-01]
 [ 6.40070988e-01]
 [ 2.53843799e-01]
 [ 2.84937320e-01]
 [ 2.30487115e-01]
 [ 6.21603616e-01]
 [ 2.16588977e-01]
 [ 2.38952682e-01]
 [-1.42187268e-01]
 [ 1.44429557e-01]
 [ 8.56153443e-02]
 [ 6.87177441e-01]
 [ 1.66833252e-01]
 [ 9.08825006e-02]
 [ 3.81806078e-02]
 [ 3.07458849e-02]
 [ 6.58093905e-01]
 [ 7.63373027e-01]
 [ 6.08432406e-01]
 [-6.94548738e-02]
 [ 3.24633359e-01]
 [ 5.88942582e-01]
 [ 6.12313028e-01]
 [-5.75800361e-02]
 [ 3.36433969e-01]
 [ 5.08880181e-01]
 [ 2.25131896e-01]
 [ 3.38497770e-01]
 [ 2.28334974e-01]
 [ 4.40015806e-03]
 [-9.41598136e-03]
 [ 3.88677986e-02]
 [ 2.59103062e-01]
 [ 1.03878951e-01]
 [ 3.47251273e-02]
 [ 1.75271416e-01]
 [-4.97537075e-01]
 [ 1.36697887e-01]
 [ 1.90991317e-01]
 [ 6.07846420e-01]
 [ 1.71627490e-01]
 [ 3.98897699e-01]
 [-1.57570971e-01]
 [ 1.80436387e-01]
 [ 2.87010650e-01]
 [ 2.87010650e-01]
 [ 7.31529933e-02]
 [ 2.09309804e-02]
 [ 4.33199072e-01]
 [-6.83715335e-01]
 [ 6.21953480e-01]
 [ 1.39895290e-01]
 [ 4.33823520e-01]
 [ 1.68599748e-01]
 [ 2.99869704e-01]
 [-1.40155336e-01]
 [ 1.85451626e-01]
 [ 2.14600774e-01]
 [-1.07617211e-02]
 [ 4.57489181e-01]
 [ 5.39591020e-01]
 [ 1.14033805e-01]
 [ 2.73277749e-01]
 [ 5.90965983e-01]
 [ 3.39894029e-01]
 [ 2.21344680e-02]
 [ 5.64890072e-01]
 [ 5.41394684e-01]
 [ 9.90100866e-02]
 [-2.72947126e-02]
 [ 6.07759785e-03]
 [ 1.37381469e-01]
 [ 6.90100733e-02]
 [ 1.41789691e-01]
 [-3.86475585e-06]
 [ 6.90672283e-01]
 [ 3.97269221e-02]
 [ 9.82766695e-02]
 [ 3.65500118e-01]
 [ 1.07045675e-01]
 [ 1.40356876e-01]
 [ 1.72619269e-01]
 [ 2.09187394e-01]
 [ 4.11344515e-02]
 [ 6.47700817e-01]
 [ 6.12036202e-01]
 [ 6.10599053e-01]
 [ 2.17984835e-01]
 [ 2.56598608e-02]
 [ 6.06215307e-01]
 [ 1.65236286e-01]
 [-1.43169547e-01]
 [ 2.33226315e-01]
 [ 1.88960414e-03]
 [ 2.48741906e-01]
 [ 2.60399602e-01]
 [ 3.09872663e-01]
 [ 7.86896646e-02]
 [-6.20625541e-03]
 [ 3.36458949e-01]
 [ 1.04448844e-01]
 [ 1.78723011e-01]
 [ 1.94974320e-01]
 [ 5.44207869e-02]
 [ 2.19335454e-01]
 [ 2.61612618e-02]
 [ 2.21159933e-01]
 [ 3.21031452e-01]
 [ 4.85619964e-01]
 [ 2.68643641e-01]
 [ 6.21190671e-01]
 [ 6.25691544e-02]
 [ 6.03229445e-01]
 [ 2.50122437e-01]
 [ 3.95794438e-01]
 [ 2.22659120e-01]
 [-8.41808317e-02]
 [ 1.26655120e-02]
 [ 1.76928029e-01]
 [ 4.24450235e-01]
 [ 2.36455059e-01]
 [ 1.84448747e-01]
 [ 3.66555182e-01]
 [ 2.51579715e-01]
 [ 1.42054390e-02]
 [ 3.91190965e-02]
 [ 1.72985103e-01]
 [-3.84719215e-01]
 [ 1.88577495e-01]
 [ 2.32424423e-01]
 [-2.76401708e-01]
 [ 8.44962280e-01]
 [ 1.31274574e-01]
 [ 6.12196517e-01]
 [ 1.54979840e-01]
 [-5.19821346e-03]
 [ 6.03528176e-01]
 [ 2.75343172e-01]
 [-2.70731207e-02]
 [ 9.53435631e-02]
 [-2.00805208e-01]
 [ 3.07870402e-01]
 [ 3.09145134e-01]
 [ 2.02534153e-01]
 [ 3.91760267e-01]
 [ 7.71228542e-01]
 [ 1.97593233e-01]
 [ 5.42471686e-02]
 [ 1.66052610e-01]
 [ 1.53400215e-01]
 [ 2.60851537e-01]
 [ 2.50502177e-01]
 [ 6.56609949e-01]
 [ 3.33573783e-01]
 [-4.22807033e-02]
 [ 6.83509335e-02]
 [ 6.15102184e-01]
 [ 5.30085293e-01]
 [ 1.71507174e-01]
 [ 4.76062921e-02]
 [ 2.26364248e-01]
 [-3.28031378e-02]
 [ 1.81254506e-01]
 [ 6.20356967e-01]
 [-7.79666852e-02]
 [-4.07410993e-01]
 [ 2.98417395e-02]
 [ 1.74010556e-01]
 [ 1.49069082e-01]
 [ 6.33275531e-01]
 [ 2.31034792e-01]
 [ 3.51997361e-01]
 [-1.36631156e-01]
 [ 2.08270194e-01]
 [ 3.58989381e-01]
 [ 2.29294854e-03]
 [ 3.72817799e-01]
 [ 7.97958671e-01]
 [-7.11708143e-03]
 [ 7.27137467e-02]
 [ 4.42328732e-02]
 [ 4.03402434e-01]
 [ 2.06320892e-01]
 [-6.77473303e-02]
 [ 1.99274874e-02]
 [-7.65816069e-02]
 [ 1.80994952e-01]
 [ 2.73870078e-01]
 [ 6.15409555e-01]
 [-2.78343744e-01]
 [ 6.94368588e-02]
 [ 2.56912043e-01]
 [ 3.20972250e-01]
 [ 4.16707397e-02]
 [ 5.86834077e-01]
 [ 4.21927638e-01]
 [-4.52907034e-02]
 [ 2.87090274e-01]
 [ 3.00965914e-01]
 [ 6.22326830e-01]
 [-2.01199332e-02]
 [ 1.69547356e-01]
 [ 4.51913578e-01]
 [-2.40290688e-01]
 [ 3.75160800e-01]
 [ 2.70990205e-01]
 [ 2.48715170e-01]
 [ 6.15300889e-01]
 [ 1.33424017e-01]
 [ 7.44118765e-02]
 [ 2.07492157e-01]
 [ 4.29744728e-01]
 [ 3.97106614e-02]
 [ 2.54650901e-01]
 [ 5.97928376e-01]
 [ 6.59838534e-01]
 [ 6.90672283e-01]
 [ 6.14976057e-01]
 [ 9.62848305e-02]
 [ 1.81811254e-01]
 [ 4.78132197e-01]
 [ 2.55340423e-01]
 [ 2.51929890e-01]
 [-1.73701071e-02]
 [ 6.20829195e-01]
 [ 2.83514000e-02]
 [ 2.89316577e-01]
 [ 2.69652798e-01]
 [ 2.41695638e-01]
 [-2.33074815e-01]
 [ 8.08058372e-02]
 [-7.28496671e-02]
 [ 4.48778337e-02]
 [ 6.19409854e-01]
 [ 6.70559932e-01]
 [ 6.36182075e-01]
 [ 6.31902456e-01]
 [ 8.28801073e-01]
 [ 7.08030733e-02]
 [ 4.82043724e-01]
 [-3.05653539e-02]
 [ 2.66284516e-01]
 [ 1.90165386e-01]
 [ 1.57452699e-01]
 [-2.32187239e-01]
 [ 5.25086084e-02]
 [ 1.93313949e-02]
 [ 8.72831405e-02]
 [ 7.14011458e-01]
 [-2.51610922e-01]
 [-1.69079280e-01]
 [ 5.90332877e-01]
 [ 4.02346580e-01]
 [ 7.51631772e-02]
 [ 5.97809568e-01]
 [ 5.78018552e-01]
 [ 1.09902136e-02]
 [ 5.98477853e-01]
 [-1.55328120e-01]
 [-3.16448570e-01]
 [-8.98271741e-03]
 [ 6.82089282e-02]
 [ 2.56896693e-01]
 [ 6.11002552e-01]
 [ 1.58031757e-01]
 [ 2.78796242e-01]
 [ 5.69950134e-01]
 [ 5.39812921e-02]
 [ 1.76233839e-01]
 [-7.12334504e-03]
 [-3.56001500e-02]
 [ 1.67603980e-01]
 [-5.24722482e-02]
 [ 3.66421644e-01]
 [ 2.23943495e-01]
 [ 2.38538663e-01]
 [ 2.42107250e-02]
 [ 1.49941872e-01]
 [ 1.56706017e-01]
 [ 6.07368102e-01]
 [ 9.90925659e-02]
 [ 5.94072615e-01]
 [ 6.54259038e-01]
 [ 5.80128001e-01]
 [ 4.49662817e-01]
 [ 1.56330622e-01]
 [ 1.32237029e-01]
 [ 1.87168805e-01]
 [ 5.83872516e-02]
 [ 9.20788096e-02]
 [ 5.80150865e-01]
 [ 7.79531234e-01]
 [ 2.19683531e-01]
 [ 4.50042576e-01]
 [ 2.64352172e-01]
 [ 2.71130291e-01]
 [ 6.21452755e-01]
 [ 2.21344680e-02]
 [ 2.21344680e-02]
 [ 6.11122393e-01]
 [ 2.52756766e-01]
 [ 7.73629304e-02]
 [ 6.41263009e-02]
 [ 2.35627381e-01]
 [-1.84729677e-02]
 [ 9.26901982e-02]
 [-4.19249586e-02]
 [ 5.97488500e-01]
 [ 3.07694868e-01]
 [ 6.11290150e-01]
 [ 7.32252157e-02]
 [-8.45063850e-03]
 [-6.62880050e-02]
 [ 1.50910094e-02]
 [-1.23133919e-01]
 [ 2.53776508e-01]
 [ 3.16676799e-01]
 [ 2.51569267e-01]
 [ 2.62555056e-01]
 [-7.79666852e-02]
 [ 4.87147114e-01]
 [ 4.92950683e-01]
 [ 6.53768709e-01]
 [ 2.18404866e-02]
 [ 2.73595825e-01]
 [ 1.73895347e-01]
 [ 1.01878882e-01]
 [ 1.23697568e-01]
 [ 3.50096197e-01]
 [ 4.54908772e-03]
 [ 6.92205504e-04]
 [ 1.21987415e-01]
 [ 2.28048842e-02]
 [-1.73207446e-01]
 [-2.41162838e-01]
 [ 3.13062680e-01]
 [ 1.18994420e-01]
 [ 6.05027309e-01]
 [ 2.56197211e-01]
 [-1.23295468e-02]
